指数代码,指数名称,发布日期,收盘指数,成交量,涨跌幅,换手率,市盈率,市净率,均价,成交额占比,流通市值,平均流通市值,股息率
801724,专业工程,2026-06-22,2035.25,12.13,0.97,4.96,23.97,1.24,24.2,0.46,1870.18,49.22,1.72
801731,电机Ⅱ,2026-06-22,14315.58,4.79,-1.09,6.39,54.89,3.61,34.23,0.32,1376.36,52.94,0.75
801207,旅游零售Ⅱ,2026-06-22,6648.76,0.82,2.43,4.87,31.28,2.15,30.8,0.11,554.66,277.33,0.41
801206,互联网电商,2026-06-22,10097.19,3.28,1.16,3.56,33.85,2.47,16.59,0.11,606.52,33.7,0.82
801204,专业连锁Ⅱ,2026-06-22,3684.95,1.02,-0.18,3.54,60.55,2.77,10.96,0.03,266.89,38.13,1.43
801203,一般零售,2026-06-22,2643.7,16.8,-0.15,3.98,36.88,1.41,10.57,0.28,2036.25,34.51,1.34
801736,风电设备,2026-06-22,2567.96,8.53,1.09,5.89,38.32,1.91,29.96,0.42,2219.92,76.55,0.65
801191,多元金融,2026-06-22,1175.29,11.79,2.91,4.47,21.45,1.28,9.08,0.27,1621.52,62.37,1.42
801183,房地产服务,2026-06-22,738.92,2.49,-0.11,3.89,42.95,1.3,6.94,0.03,208.55,18.96,1.16
801181,房地产开发,2026-06-22,2222.6,39.4,0.05,3.99,17.36,0.83,6.22,0.75,4246.83,48.26,0.76
801179,铁路公路,2026-06-22,1473.16,7.86,0.33,2.02,16.64,0.85,7.59,0.13,2007.58,60.84,3.28
801178,物流,2026-06-22,3958.53,6.6,0.49,2.69,15.87,1.05,11.19,0.18,2334.34,49.67,2.71
801995,电视广播Ⅱ,2026-06-22,1020.28,4.62,1.23,4.02,65.07,1.12,9.88,0.09,654.05,46.72,1.49
801163,燃气Ⅱ,2026-06-22,3092.39,5.12,0.9,4.58,23.53,1.88,13.41,0.18,1031.34,35.56,1.31
801735,光伏设备,2026-06-22,6919.03,24.51,4.19,5.8,57.84,3.38,39.98,2.21,9494.48,148.35,0.67
801202,贸易Ⅱ,2026-06-22,4498.1,2.93,0.86,5.04,23.94,1.44,8.33,0.07,427.62,35.64,1.8
801219,酒店餐饮,2026-06-22,1440.3,0.96,-0.9,3.2,26.0,1.52,9.88,0.03,246.64,27.4,3.48
801712,玻璃玻纤,2026-06-22,29303.72,16.71,5.32,15.62,84.59,5.18,36.87,1.34,3014.77,188.42,0.52
801074,专用设备,2026-06-22,13837.94,29.82,-0.12,5.82,49.52,3.63,32.91,2.11,8861.33,49.78,0.9
801131,纺织制造,2026-06-22,1690.55,4.39,1.14,4.5,22.14,1.57,13.58,0.12,729.49,22.8,2.49
801125,白酒Ⅱ,2026-06-22,35363.81,2.37,1.72,2.85,18.98,3.52,99.93,0.53,9460.77,497.94,4.79
801078,自动化设备,2026-06-22,26031.4,15.59,-2.35,8.37,99.71,7.32,68.23,3.04,9524.06,120.56,0.27
801092,汽车服务,2026-06-22,467.59,1.77,-1.76,3.81,45.75,1.78,6.79,0.05,263.81,26.38,0.64
801151,化学制药,2026-06-22,10701.18,22.59,0.57,3.85,36.3,2.79,21.08,1.18,9055.54,60.37,1.03
801145,文娱用品,2026-06-22,1665.92,1.88,-0.03,5.27,44.76,3.0,16.56,0.07,432.69,19.67,1.06
801143,造纸,2026-06-22,2051.06,6.11,0.99,3.99,26.9,1.14,10.41,0.1,759.69,33.03,1.73
801142,家居用品,2026-06-22,1650.35,6.86,-0.41,5.78,28.87,1.83,18.16,0.25,1403.6,19.49,2.31
801141,包装印刷,2026-06-22,3064.24,9.19,0.33,5.63,43.34,2.56,13.53,0.32,1361.58,33.21,1.36
801132,服装家纺,2026-06-22,1511.65,10.14,-0.35,5.51,27.96,1.76,12.03,0.27,1309.32,22.19,2.89
801153,医疗器械,2026-06-22,5610.15,9.58,-0.55,3.69,35.21,2.31,31.48,0.8,5739.19,44.49,1.35
801129,调味发酵品Ⅱ,2026-06-22,6715.74,4.38,1.49,5.75,26.95,3.32,15.72,0.21,1253.13,89.51,2.7
801128,休闲食品,2026-06-22,1605.17,1.79,-0.31,4.33,17.71,1.9,15.65,0.06,491.56,22.34,2.96
801127,饮料乳品,2026-06-22,6660.38,3.49,1.2,2.69,16.66,2.74,17.05,0.19,2422.57,93.18,4.33
801133,饰品,2026-06-22,1341.31,2.03,0.79,3.33,19.7,1.79,11.44,0.05,416.82,27.79,1.62
801011,林业Ⅱ,2026-06-22,1773.9,1.2,0.02,6.25,5528.37,6.16,10.81,0.03,143.61,35.9,0.02
801112,黑色家电,2026-06-22,2095.72,3.37,-0.72,4.15,32.88,2.35,18.99,0.12,886.55,88.65,1.17
801116,家电零部件Ⅱ,2026-06-22,7506.55,5.13,-0.74,5.44,43.0,3.99,21.75,0.39,1862.56,62.09,0.49
801111,白色家电,2026-06-22,17929.25,2.28,0.66,1.47,10.76,1.95,20.7,0.19,6117.59,611.76,3.19
801096,商用车,2026-06-22,7170.61,4.53,1.22,3.52,23.65,2.6,11.69,0.18,1366.12,105.09,2.64
801102,通信设备,2026-06-22,13770.4,28.77,1.74,8.88,100.38,14.04,108.18,8.5,35363.2,416.04,0.17
801124,食品加工,2026-06-22,12704.19,4.06,1.59,4.78,25.21,2.02,15.85,0.13,963.38,38.54,2.92
801093,汽车零部件,2026-06-22,7954.37,39.29,-1.28,5.06,27.16,2.53,25.77,2.37,12605.16,52.52,1.38
801095,乘用车,2026-06-22,14463.33,5.03,-0.74,2.95,25.28,1.65,25.35,0.34,3612.54,451.57,1.7
801113,小家电,2026-06-22,3939.36,1.34,0.06,3.64,22.8,2.38,25.79,0.09,659.08,32.95,1.49
801117,其他家电Ⅱ,2026-06-22,544.89,0.36,-0.44,3.27,44.27,1.26,9.37,0.01,62.41,20.8,1.42
801104,软件开发,2026-06-22,6092.49,25.57,3.48,5.37,90.42,4.48,33.79,2.19,9447.34,72.12,0.45
801103,IT服务Ⅱ,2026-06-22,5172.17,35.37,1.55,6.3,121.46,3.57,26.27,1.97,8252.24,69.35,0.3
801114,厨卫电器,2026-06-22,7688.08,0.68,-0.35,3.1,20.54,1.46,10.72,0.02,198.31,22.03,4.58
801126,非白酒,2026-06-22,3242.13,2.15,-0.7,4.15,22.14,2.34,14.13,0.08,653.12,40.82,2.65
801044,普钢,2026-06-22,2138.14,23.7,1.39,3.92,32.44,0.81,3.14,0.2,1685.86,73.3,1.17
801032,化学纤维,2026-06-22,5052.38,8.61,2.45,6.69,45.51,1.96,14.7,0.28,1139.0,42.19,0.65
801152,生物制品,2026-06-22,5040.67,6.28,-0.24,3.14,41.17,2.02,26.85,0.35,3060.35,60.01,1.36
801085,消费电子,2026-06-22,12564.23,30.23,-0.02,7.65,44.45,5.52,55.74,4.58,15976.39,177.52,0.58
801115,照明设备Ⅱ,2026-06-22,5413.32,2.4,-2.56,6.14,59.13,2.16,33.27,0.09,323.6,26.97,1.47
801086,电子化学品Ⅱ,2026-06-22,15978.14,16.63,4.73,16.51,134.49,8.72,86.66,2.66,5480.26,161.18,0.25
801083,元件,2026-06-22,29978.98,30.2,-0.57,14.25,105.94,13.19,97.0,7.04,20988.34,361.87,0.38
801084,光学光电子,2026-06-22,2287.96,93.11,1.5,9.93,73.9,3.04,39.39,3.54,9756.73,104.91,0.74
801045,特钢Ⅱ,2026-06-22,4121.57,3.78,0.65,4.02,20.83,1.37,16.35,0.12,703.19,58.6,2.2
801082,其他电子Ⅱ,2026-06-22,23437.94,9.74,4.54,10.92,83.55,7.98,55.51,1.34,3189.08,96.64,0.22
801081,半导体,2026-06-22,12340.43,53.46,2.76,10.8,138.24,10.98,166.98,16.8,60195.55,347.95,0.12
801077,工程机械,2026-06-22,22993.38,8.64,1.57,3.2,20.16,2.02,27.24,0.38,3830.73,136.81,1.95
801056,能源金属,2026-06-22,23599.95,7.84,4.38,8.84,30.72,3.22,68.07,1.21,4504.78,346.52,0.7
801055,工业金属,2026-06-22,3508.95,66.59,4.74,7.6,17.02,3.03,19.76,3.39,14715.19,245.25,1.44
801054,小金属,2026-06-22,50783.48,19.26,7.55,15.48,71.37,7.03,52.64,3.03,6665.26,256.36,0.46
801053,贵金属,2026-06-22,23700.56,6.74,2.91,5.76,21.69,3.76,25.94,0.46,2619.3,238.12,1.25
801072,通用设备,2026-06-22,9653.38,43.03,0.49,8.01,78.37,4.68,53.23,3.76,11668.81,53.53,0.49
801019,农业综合Ⅱ,2026-06-22,1145.86,0.31,1.57,2.78,36.77,1.28,4.36,0.0,48.43,24.21,2.44
801076,轨交设备Ⅱ,2026-06-22,5812.63,6.77,1.59,3.26,19.23,1.26,17.41,0.24,1490.19,48.07,3.08
801039,非金属材料Ⅱ,2026-06-22,10032.91,1.47,5.08,13.09,80.25,6.58,78.9,0.38,741.02,105.86,0.28
801101,计算机设备,2026-06-22,3026.56,17.31,0.87,5.96,41.07,3.74,31.72,1.46,6846.28,81.5,1.17
801037,橡胶,2026-06-22,5383.36,3.43,2.08,7.48,66.51,3.02,21.27,0.19,605.15,35.6,0.7
801036,塑料,2026-06-22,6392.54,19.35,1.92,9.86,80.87,4.35,36.42,1.5,4434.79,60.75,0.34
801034,化学制品,2026-06-22,7377.9,37.28,4.61,7.84,31.35,2.53,24.35,2.6,9362.34,54.75,1.14
801033,化学原料,2026-06-22,3484.65,21.48,5.01,5.95,32.08,1.83,14.16,0.82,3670.15,64.39,1.05
801017,养殖业,2026-06-22,2377.73,6.15,0.97,2.42,33.93,2.06,10.76,0.18,2387.77,103.82,3.01
801018,动物保健Ⅱ,2026-06-22,4135.31,3.1,-0.05,8.5,44.73,2.0,12.11,0.06,337.49,33.75,1.24
801016,种植业,2026-06-22,2345.74,6.77,0.49,6.35,37.83,2.22,7.83,0.12,732.44,36.62,1.33
801051,金属新材料,2026-06-22,12412.76,11.33,-0.79,12.91,88.53,5.35,53.12,0.96,2352.46,73.51,0.41
801015,渔业,2026-06-22,639.39,0.87,0.01,3.14,133.76,2.19,4.75,0.01,92.76,15.46,0.23
801014,饲料,2026-06-22,3289.48,3.0,0.5,3.01,36.96,1.99,13.48,0.07,782.7,46.04,2.66
801012,农产品加工,2026-06-22,2049.63,2.22,-1.66,3.07,36.31,1.84,13.31,0.09,685.38,31.15,1.25
801043,冶钢原料,2026-06-22,3531.17,6.79,3.63,7.4,48.25,1.98,11.09,0.15,652.81,72.53,2.27
801038,农化制品,2026-06-22,5340.97,20.44,5.41,5.87,20.78,2.1,15.12,0.85,4505.25,77.68,1.46
801991,航空机场,2026-06-23,2389.67,8.38,-1.42,2.14,25.09,2.19,12.26,0.13,1690.1,140.84,0.94
801981,个护用品,2026-06-23,1206.3,0.63,1.69,3.3,27.23,1.86,18.11,0.03,240.42,20.03,1.81
801972,环保设备Ⅱ,2026-06-23,2461.95,4.25,-1.45,6.31,45.59,2.68,20.09,0.24,952.61,35.28,0.95
801992,航运港口,2026-06-23,3367.06,16.92,1.23,3.98,14.25,1.29,7.8,0.48,2834.08,83.36,3.65
801982,化妆品,2026-06-23,5803.52,1.04,-0.53,3.81,28.82,2.47,21.76,0.06,421.55,30.11,0.79
801194,保险Ⅱ,2026-06-23,1128.47,3.9,-2.75,2.31,6.55,0.96,37.3,0.47,6758.97,1351.79,6.96
801983,医疗美容,2026-06-23,1003.36,0.14,0.19,1.35,35.44,3.09,43.71,0.02,213.82,71.27,1.24
801971,环境治理,2026-06-23,1971.78,18.39,-0.1,4.38,24.8,1.52,14.88,0.65,3268.34,31.13,1.15
801961,油气开采Ⅱ,2026-06-23,2542.23,2.99,-0.11,2.76,15.49,1.56,10.9,0.1,987.49,246.87,2.5
801952,焦炭Ⅱ,2026-06-23,1149.4,2.79,1.4,3.72,575.46,1.24,3.27,0.03,250.71,35.82,0.54
801951,煤炭开采,2026-06-23,3432.61,18.54,-1.51,3.83,20.21,1.38,11.1,0.6,4427.1,147.57,3.34
801993,旅游及景区,2026-06-23,1902.75,2.78,1.05,3.26,43.71,2.39,14.48,0.08,627.07,26.13,1.96
801963,炼化及贸易,2026-06-23,2831.36,13.1,-1.09,2.92,19.22,1.21,11.07,0.38,3515.39,117.18,2.73
801767,数字媒体,2026-06-23,1695.28,2.09,-1.74,6.1,68.52,2.74,22.16,0.15,591.6,42.26,0.43
801785,农商行Ⅱ,2026-06-23,757.09,3.88,1.58,1.43,5.65,0.53,4.91,0.07,1420.12,142.01,5.2
801784,城商行Ⅱ,2026-06-23,1024.59,9.27,1.18,1.39,5.76,0.51,9.56,0.25,6033.65,354.92,4.33
801783,股份制银行Ⅱ,2026-06-23,4072.49,13.79,0.09,1.43,5.42,0.43,11.0,0.39,9608.0,1067.56,6.56
801782,国有大型银行Ⅱ,2026-06-23,1915.9,20.92,2.47,1.97,7.29,0.6,7.01,0.47,7300.49,1216.75,3.38
801769,出版,2026-06-23,1425.53,3.47,-0.96,3.26,22.72,1.51,10.94,0.13,834.22,28.77,1.92
801766,影视院线,2026-06-23,1055.38,8.56,0.36,6.54,246.11,2.63,9.11,0.25,897.72,47.25,0.27
801765,广告营销,2026-06-23,2594.19,15.65,-4.54,6.14,59.66,4.2,11.99,0.56,2023.64,72.27,1.91
801764,游戏Ⅱ,2026-06-23,2723.96,9.63,-2.87,3.69,23.32,3.08,26.12,0.48,3142.66,120.87,1.38
801745,军工电子Ⅱ,2026-06-23,6736.45,9.86,-2.85,5.12,103.54,4.77,43.99,1.11,5422.19,87.45,0.24
801744,航海装备Ⅱ,2026-06-23,3185.62,2.54,-3.64,2.88,27.07,2.17,30.59,0.24,2545.15,254.51,0.19
801743,地面兵装Ⅱ,2026-06-23,16973.08,3.16,-1.55,6.73,126.39,3.3,24.65,0.23,723.58,60.3,0.27
801742,航空装备Ⅱ,2026-06-23,9100.46,8.1,-3.12,4.52,70.99,3.39,33.05,0.92,4808.81,106.86,0.55
801723,基础建设,2026-06-23,2150.56,21.17,-0.74,3.54,11.32,0.59,10.0,0.5,2924.48,64.99,2.6
801155,中药Ⅱ,2026-06-23,5357.21,12.02,1.33,3.13,22.2,1.84,15.84,0.36,3674.91,55.68,3.14
801193,证券Ⅱ,2026-06-23,6456.75,78.69,0.39,5.82,15.97,1.23,11.17,3.39,16185.03,323.7,1.68
801994,教育,2026-06-23,1643.57,3.33,-0.96,3.18,96.46,3.69,12.07,0.05,427.37,28.49,0.54
801962,油服工程,2026-06-23,2253.81,4.64,-1.45,4.1,24.32,1.51,9.89,0.1,611.88,47.07,1.21
801204,专业连锁Ⅱ,2026-06-23,3598.67,0.85,-2.34,2.95,59.12,2.71,10.72,0.03,260.64,37.23,1.46
801735,光伏设备,2026-06-23,6571.09,20.51,-5.03,4.86,54.91,3.2,38.39,1.84,9016.71,140.89,0.71
801881,摩托车及其他,2026-06-23,3106.95,1.2,0.95,2.66,23.7,2.91,45.59,0.08,781.32,52.09,2.27
801218,专业服务,2026-06-23,6469.06,3.05,-1.4,4.46,33.53,2.74,24.56,0.19,1067.42,35.58,1.41
801143,造纸,2026-06-23,2036.73,6.02,-0.7,3.93,26.71,1.13,10.5,0.11,754.38,32.8,1.74
801995,电视广播Ⅱ,2026-06-23,1019.56,4.25,-0.07,3.7,65.02,1.12,9.88,0.09,653.59,46.69,1.49
801206,互联网电商,2026-06-23,10058.47,3.78,-0.38,4.09,33.79,2.46,16.38,0.11,607.05,33.72,0.82
801154,医药商业,2026-06-23,4389.01,5.2,1.66,4.28,17.33,1.16,12.58,0.16,1109.23,34.66,1.84
801721,房屋建设Ⅱ,2026-06-23,2858.04,5.17,-1.21,2.85,7.66,0.45,9.55,0.08,751.97,94.0,3.67
801207,旅游零售Ⅱ,2026-06-23,6562.41,0.67,-1.3,3.99,30.87,2.13,30.41,0.09,547.46,273.73,0.42
801223,通信服务,2026-06-23,2219.47,13.71,-2.55,3.5,27.1,1.79,23.2,0.68,3864.41,101.7,2.2
801722,装修装饰Ⅱ,2026-06-23,4340.36,4.81,-0.05,4.91,75.99,2.64,12.54,0.12,544.08,24.73,0.68
801083,元件,2026-06-23,28071.44,25.22,-6.36,11.9,99.21,12.35,91.13,6.34,19662.37,339.01,0.4
801711,水泥,2026-06-23,3959.17,3.89,-1.22,2.9,20.86,0.65,7.82,0.11,994.38,47.35,3.43
801712,玻璃玻纤,2026-06-23,28226.42,15.07,-3.68,14.09,81.83,5.01,34.76,1.31,2903.94,181.5,0.54
801713,装修建材,2026-06-23,4881.86,6.65,-1.05,5.22,38.15,1.9,18.54,0.25,1330.28,38.01,2.45
801163,燃气Ⅱ,2026-06-23,3116.07,5.27,0.77,4.71,23.71,1.89,13.47,0.21,1039.24,35.84,1.3
801202,贸易Ⅱ,2026-06-23,4417.54,2.69,-1.79,4.62,23.51,1.41,8.25,0.07,419.96,35.0,1.83
801736,风电设备,2026-06-23,2494.24,7.22,-2.87,4.99,37.13,1.85,29.6,0.39,2156.67,74.37,0.67
801183,房地产服务,2026-06-23,745.83,2.51,0.93,3.93,43.35,1.31,7.01,0.03,210.5,19.14,1.15
801181,房地产开发,2026-06-23,2213.15,37.29,-0.43,3.78,17.29,0.83,6.22,0.7,4228.78,48.05,0.76
801179,铁路公路,2026-06-23,1479.31,7.35,0.42,1.88,16.71,0.86,7.68,0.13,2015.97,61.09,3.27
801178,物流,2026-06-23,3964.19,6.11,0.14,2.49,15.89,1.05,11.26,0.17,2338.46,49.75,2.7
801156,医疗服务,2026-06-23,6341.14,10.44,0.6,4.38,25.17,3.06,30.37,0.75,5059.13,99.2,1.02
801737,电池,2026-06-23,26569.92,30.88,-4.08,6.96,31.08,3.87,47.4,4.25,22891.95,236.0,1.02
801738,电网设备,2026-06-23,6304.23,30.43,-3.27,5.78,35.68,3.26,23.26,2.03,9744.93,78.59,0.94
801203,一般零售,2026-06-23,2651.4,15.48,0.29,3.66,37.04,1.42,10.56,0.28,2045.31,34.67,1.34
801153,医疗器械,2026-06-23,5632.28,9.25,0.39,3.56,35.32,2.32,31.59,0.81,5761.82,44.67,1.34
801084,光学光电子,2026-06-23,2254.65,81.04,-1.46,8.66,72.78,2.99,39.53,3.42,9610.86,104.47,0.75
801741,航天装备Ⅱ,2026-06-23,28948.69,2.63,-5.69,6.31,422.39,5.3,43.45,0.3,1271.87,141.32,0.03
801191,多元金融,2026-06-23,1166.68,10.75,-0.73,4.07,21.3,1.27,9.01,0.26,1609.63,61.91,1.43
801161,电力,2026-06-23,3404.31,63.62,-0.83,5.01,20.68,1.64,8.74,1.81,10479.34,102.74,1.96
801142,家居用品,2026-06-23,1654.75,5.91,0.27,4.98,28.89,1.83,18.24,0.25,1407.34,19.55,2.38
801012,农产品加工,2026-06-23,2030.87,1.98,-0.92,2.74,35.98,1.82,13.2,0.08,679.11,30.87,1.26
801231,综合Ⅱ,2026-06-23,4435.57,4.19,-0.92,4.3,132.3,2.92,8.93,0.18,884.72,58.98,0.19
801044,普钢,2026-06-23,2080.2,23.21,-2.71,3.84,31.56,0.79,3.1,0.22,1640.17,71.31,1.21
801095,乘用车,2026-06-23,14076.46,4.06,-2.67,2.38,24.61,1.61,24.61,0.28,3515.9,439.49,1.75
801081,半导体,2026-06-23,12165.85,51.96,-1.41,10.49,136.4,10.82,166.07,17.12,59362.5,343.14,0.13
801132,服装家纺,2026-06-23,1535.62,9.08,1.59,4.93,28.41,1.79,12.17,0.26,1330.08,22.54,2.84
801131,纺织制造,2026-06-23,1717.66,4.75,1.6,4.86,22.49,1.6,13.68,0.13,741.19,23.16,2.45
801129,调味发酵品Ⅱ,2026-06-23,6802.7,4.53,1.29,5.94,27.3,3.37,15.89,0.24,1269.36,90.67,2.67
801128,休闲食品,2026-06-23,1620.44,1.65,0.95,3.98,17.88,1.92,15.8,0.07,496.24,22.56,2.93
801127,饮料乳品,2026-06-23,6594.52,3.02,-0.99,2.33,16.49,2.71,16.9,0.16,2398.62,92.25,4.37
801126,非白酒,2026-06-23,3229.22,1.6,-0.4,3.09,22.05,2.33,14.07,0.07,650.52,40.66,2.66
801125,白酒Ⅱ,2026-06-23,34723.17,2.26,-1.81,2.71,18.64,3.46,98.17,0.57,9289.39,488.92,4.88
801117,其他家电Ⅱ,2026-06-23,541.09,0.25,-0.7,2.25,43.96,1.25,9.24,0.01,61.98,20.66,1.43
801145,文娱用品,2026-06-23,1663.85,1.9,-0.12,5.31,44.69,3.0,16.7,0.07,432.16,19.64,1.06
801151,化学制药,2026-06-23,10933.67,27.88,2.17,4.75,37.09,2.85,21.78,1.57,9252.28,61.68,1.01
801103,IT服务Ⅱ,2026-06-23,5058.13,30.2,-2.2,5.38,118.63,3.49,25.67,1.75,8071.63,67.83,0.31
801092,汽车服务,2026-06-23,470.84,1.65,0.7,3.55,46.06,1.79,6.83,0.04,265.64,26.56,0.64
801133,饰品,2026-06-23,1319.18,2.0,-1.65,3.27,19.39,1.76,11.25,0.05,410.98,27.4,1.64
801082,其他电子Ⅱ,2026-06-23,23026.04,9.61,-1.76,10.77,82.23,7.86,54.05,1.55,3133.04,94.94,0.23
801114,厨卫电器,2026-06-23,7706.78,0.62,0.24,2.81,20.59,1.46,10.89,0.02,198.79,22.09,4.64
